,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
28,KmLKsCX6zss,claro profe la intro de aprendo en casa,claro profe la intro de aprendo en casa,UgxhMPpdxx-cbxJMrwJ4AaABAg,RapSentido,https://yt3.ggpht.com/a/AATXAJwTaXZFxIiS-Swn0b0Kcn_5nclAjPSOCsYJYupu=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCJWfGyiKu4_59AqDRNu4CNQ,{'value': 'UCJWfGyiKu4_59AqDRNu4CNQ'},True,none,1,2020-08-12T14:29:57Z,2020-08-12T14:29:57Z
29,KmLKsCX6zss,Profe lea esto,Profe lea esto,UgxhMPpdxx-cbxJMrwJ4AaABAg,javier velasquez,https://yt3.ggpht.com/a/AATXAJyHF23iRh_17M2aXV-vCK-8SHDlbcv8lMwosQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCJBDe_cxv5Dgwyv0t7Gp0CA,{'value': 'UCJBDe_cxv5Dgwyv0t7Gp0CA'},True,none,2,2020-08-12T04:24:51Z,2020-08-12T04:24:51Z
30,KmLKsCX6zss,@Camotin Concuerdo camote,@Camotin Concuerdo camote,UgxhMPpdxx-cbxJMrwJ4AaABAg,Mr Doggo,https://yt3.ggpht.com/a/AATXAJyY6vOZvyYDew-qST8B1GRxztXIXZ6H83aCSRa8=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCbiouZnpSkZKtSSGA1z6TbQ,{'value': 'UCbiouZnpSkZKtSSGA1z6TbQ'},True,none,3,2020-08-12T02:30:51Z,2020-08-12T02:30:51Z
31,KmLKsCX6zss,Y en vez de poner aprendo en casa pone<br />Dotea en casa,"Y en vez de poner aprendo en casa pone
Dotea en casa",UgxhMPpdxx-cbxJMrwJ4AaABAg,Camotin,https://yt3.ggpht.com/a/AATXAJzdw4SNujRHMIF5BxaxUJrpTDtcssk8EhF_Ck5FJA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCjkmN755TbVA8xrXd86z6_A,{'value': 'UCjkmN755TbVA8xrXd86z6_A'},True,none,4,2020-08-12T02:13:04Z,2020-08-12T02:13:04Z
32,KmLKsCX6zss,Ahora no :v,Ahora no :v,UgxMeWkHYZv3FewBxDB4AaABAg,André,https://yt3.ggpht.com/a/AATXAJyG7_JywUP73Q2xqDALci5fmeOOL3jja1aAfJIppA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCHZpqIQr7XUPhKOANa3G6ZA,{'value': 'UCHZpqIQr7XUPhKOANa3G6ZA'},True,none,0,2020-08-26T12:06:59Z,2020-08-26T12:06:59Z
33,KmLKsCX6zss,@Paula Huauya xDDD,@Paula Huauya xDDD,UgxMeWkHYZv3FewBxDB4AaABAg,Crimzon Chaos,https://yt3.ggpht.com/a/AATXAJy9bqwLILL_4W3qhcmw1IWks08LhD6GpXXn6HGD7A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCBVm2RGnmqF2rzokOKSoVcQ,{'value': 'UCBVm2RGnmqF2rzokOKSoVcQ'},True,none,0,2020-08-12T05:20:31Z,2020-08-12T05:20:31Z
34,KmLKsCX6zss,Es bueno es corto es facil que mejor  intro,Es bueno es corto es facil que mejor  intro,UgxMeWkHYZv3FewBxDB4AaABAg,Spectra,https://yt3.ggpht.com/a/AATXAJxC3YykjQh-eiNwjBsCjtrYD5YjOiQY4j0IyxP-=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCb2lR9D6gAHbDuV6fO1yfrQ,{'value': 'UCb2lR9D6gAHbDuV6fO1yfrQ'},True,none,1,2020-08-12T04:10:17Z,2020-08-12T04:10:17Z
35,KmLKsCX6zss,Plow twist xd,Plow twist xd,UgxMeWkHYZv3FewBxDB4AaABAg,Riley_1,https://yt3.ggpht.com/a/AATXAJysIL7lDp0Ovnl6dKb6sJtff12J40riIQ0kwKTp=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCG_sMLnFTai2u8K1V1xPjAA,{'value': 'UCG_sMLnFTai2u8K1V1xPjAA'},True,none,2,2020-08-12T03:19:29Z,2020-08-12T03:19:29Z
36,KmLKsCX6zss,Nooo..!!  No te lo puedo creer.,Nooo..!!  No te lo puedo creer.,UgxMeWkHYZv3FewBxDB4AaABAg,J O V C,https://yt3.ggpht.com/a/AATXAJy9rsJIBGZESuuwq1LyJVPoqdhDR8xNx4nkKPWO=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCVTbOKYUTgcdQUEvzSNM77A,{'value': 'UCVTbOKYUTgcdQUEvzSNM77A'},True,none,0,2020-08-12T02:54:20Z,2020-08-12T02:54:20Z
37,KmLKsCX6zss,@127 IQ claro con un sólo héroe ya lo tienes bien estudiado; yo lo saco random,@127 IQ claro con un sólo héroe ya lo tienes bien estudiado; yo lo saco random,Ugw-79MYNdMEVNGFovJ4AaABAg,Apu Tampu Wiraqocha,https://yt3.ggpht.com/a/AATXAJx3FIUC2ceYsCrkNm-MhDIz2bXGBnZJpE1Kv2Im=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCBBBdLvvNGZtEyAA2jRhxEQ,{'value': 'UCBBBdLvvNGZtEyAA2jRhxEQ'},True,none,0,2020-08-12T02:50:10Z,2020-08-12T02:50:10Z
38,KmLKsCX6zss,@D. C. 7.5k,@D. C. 7.5k,Ugw-79MYNdMEVNGFovJ4AaABAg,127 IQ,https://yt3.ggpht.com/a/AATXAJwJCQoEVsIYqrAy6rHgrHP6LrsCOVt-0pzcJcv1=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCMkDLqQqLbewWtqJqfW8FhA,{'value': 'UCMkDLqQqLbewWtqJqfW8FhA'},True,none,0,2020-08-12T02:42:18Z,2020-08-12T02:42:18Z
39,KmLKsCX6zss,cual es tu mmr xd,cual es tu mmr xd,Ugw-79MYNdMEVNGFovJ4AaABAg,D. C.,https://yt3.ggpht.com/a/AATXAJwgNyJrHWWjfRf7k00hSayF11rZmquEDmPwDvuP=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCj-qkFSQ3EefNHSp2jhDqKQ,{'value': 'UCj-qkFSQ3EefNHSp2jhDqKQ'},True,none,0,2020-08-12T02:37:44Z,2020-08-12T02:37:44Z
40,KmLKsCX6zss,"@Cheba Chuper-Chaiachin El Dota es inpredecible, aveces Smash predice pero si no, explica por qué pasó algo","@Cheba Chuper-Chaiachin El Dota es inpredecible, aveces Smash predice pero si no, explica por qué pasó algo",UgznL4wvEuTW1pFCTKZ4AaABAg,Mamani Kun!,https://yt3.ggpht.com/a/AATXAJxTIHCUzkz77VEZ3cAHe11lTC0ZIC2C3_SzFgXwZA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCxMhyWOuoKvBsJ6Pu3GJ85Q,{'value': 'UCxMhyWOuoKvBsJ6Pu3GJ85Q'},True,none,0,2020-08-12T15:48:04Z,2020-08-12T15:48:04Z
41,KmLKsCX6zss,"Si tienes razon man, yo creo un cruzader puede aprender con unas cuantas guias basicas, queremos mas guias avanzadas, me estancado en ancient u.u","Si tienes razon man, yo creo un cruzader puede aprender con unas cuantas guias basicas, queremos mas guias avanzadas, me estancado en ancient u.u",UgznL4wvEuTW1pFCTKZ4AaABAg,Takuya,https://yt3.ggpht.com/a/AATXAJyEr3A_6kDQCQKbpsHrzPV_aJ-bSi7e7yHCmwvkKw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCpD4beA0EEcwr6z9XWDY0_w,{'value': 'UCpD4beA0EEcwr6z9XWDY0_w'},True,none,0,2020-08-12T09:01:08Z,2020-08-12T09:01:08Z
42,KmLKsCX6zss,GAAAAAA,GAAAAAA,UgznL4wvEuTW1pFCTKZ4AaABAg,Oscar Revoredo,https://yt3.ggpht.com/a/AATXAJytzsea_RPrrHCeQ0FS87zJnzKJ-hnU9W2gyQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCBBqT49C5ENTseAonp2PfSg,{'value': 'UCBBqT49C5ENTseAonp2PfSg'},True,none,0,2020-08-12T08:18:07Z,2020-08-12T08:18:07Z
43,KmLKsCX6zss,Xd@Cheba Chuper-Chaiachin,Xd@Cheba Chuper-Chaiachin,UgznL4wvEuTW1pFCTKZ4AaABAg,delmer zulueta quiroz,https://yt3.ggpht.com/a/AATXAJwlxMrNTTW6W7v9b2m9qYWqYWSKC5ZW1ftwzg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCvcdV4Wso7kJrpBiz7LOAyg,{'value': 'UCvcdV4Wso7kJrpBiz7LOAyg'},True,none,0,2020-08-12T04:16:33Z,2020-08-12T04:16:33Z
44,KmLKsCX6zss,Xd@Cheba Chuper-Chaiachin,Xd@Cheba Chuper-Chaiachin,UgznL4wvEuTW1pFCTKZ4AaABAg,delmer zulueta quiroz,https://yt3.ggpht.com/a/AATXAJwlxMrNTTW6W7v9b2m9qYWqYWSKC5ZW1ftwzg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCvcdV4Wso7kJrpBiz7LOAyg,{'value': 'UCvcdV4Wso7kJrpBiz7LOAyg'},True,none,0,2020-08-12T04:16:33Z,2020-08-12T04:16:33Z
45,KmLKsCX6zss,"@BRAYAN AL man todos en inmortal se equivocan, pero crees que mantenerte en TOP 100 por mas de 3 años acaso es facil??? ni siquiera grandes jugadores como puppey pueden mantenerse en el top 100. Y muchos de esos inmortal 4 digitos la kagan horrible; realmente el que comenta de esa forma es porque no conoce nada del juego","@BRAYAN AL man todos en inmortal se equivocan, pero crees que mantenerte en TOP 100 por mas de 3 años acaso es facil??? ni siquiera grandes jugadores como puppey pueden mantenerse en el top 100. Y muchos de esos inmortal 4 digitos la kagan horrible; realmente el que comenta de esa forma es porque no conoce nada del juego",UgyHdaI-EJ1CjTnbQzR4AaABAg,Roger Valdivia,https://yt3.ggpht.com/a/AATXAJy3he8i-jxwB8HKu-fjHgOPaQZDfMa0hFXPyoTCYw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCRL4zmek_FD9Wx6om2yNGJA,{'value': 'UCRL4zmek_FD9Wx6om2yNGJA'},True,none,0,2020-09-05T19:34:49Z,2020-09-05T19:34:49Z
46,KmLKsCX6zss,"@BRAYAN AL no tiene ni pies ni cabeza tu comentario, que tiene q ver q la cague en sus partidas inmaortal con mamutear gente en medallas bajas? se me hace q comentaste solo para odiar, que pena","@BRAYAN AL no tiene ni pies ni cabeza tu comentario, que tiene q ver q la cague en sus partidas inmaortal con mamutear gente en medallas bajas? se me hace q comentaste solo para odiar, que pena",UgyHdaI-EJ1CjTnbQzR4AaABAg,benjamin vargas,https://yt3.ggpht.com/a/AATXAJxDlcawFYj__vZ3zjv8-cjDjxD1lvh7h0-r4w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCTzJKW6RIKyprwgO05O2RwA,{'value': 'UCTzJKW6RIKyprwgO05O2RwA'},True,none,0,2020-08-13T15:38:58Z,2020-08-13T15:38:58Z
47,KmLKsCX6zss,"Eso sera para ti, pero preguntale a los inmortales, a veces la caga mucho el profe. y no lo dice","Eso sera para ti, pero preguntale a los inmortales, a veces la caga mucho el profe. y no lo dice",UgyHdaI-EJ1CjTnbQzR4AaABAg,BRAYAN AL,https://yt3.ggpht.com/a/AATXAJx9GN4o-yS2geXfOgQWJlGdczXnOLRFSBEueVU2Rg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCiv3EMzSMIXHQXJc3Y4S83A,{'value': 'UCiv3EMzSMIXHQXJc3Y4S83A'},True,none,0,2020-08-13T01:32:35Z,2020-08-13T01:32:35Z
48,KmLKsCX6zss,"me sumo a su comentario, si los mamutea siempre en cualquier posicion en esas medallas es mejor, se aprende mas","me sumo a su comentario, si los mamutea siempre en cualquier posicion en esas medallas es mejor, se aprende mas",UgyHdaI-EJ1CjTnbQzR4AaABAg,benjamin vargas,https://yt3.ggpht.com/a/AATXAJxDlcawFYj__vZ3zjv8-cjDjxD1lvh7h0-r4w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCTzJKW6RIKyprwgO05O2RwA,{'value': 'UCTzJKW6RIKyprwgO05O2RwA'},True,none,0,2020-08-12T15:25:56Z,2020-08-12T15:25:56Z
49,KmLKsCX6zss,"Sería un vídeo de 20 y el ya dijo varias y muchas veces. Que veas no quiere decir que te va a salir igual. X eso jugá a nivel low , no abusa","Sería un vídeo de 20 y el ya dijo varias y muchas veces. Que veas no quiere decir que te va a salir igual. X eso jugá a nivel low , no abusa",UgyHdaI-EJ1CjTnbQzR4AaABAg,David Love,https://yt3.ggpht.com/a/AATXAJyZ1KFhaKTdvZFxDHRdFxDp9OcrVyeONBixb-s_=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCL9_oBprhYtv7-1UvaF6HJg,{'value': 'UCL9_oBprhYtv7-1UvaF6HJg'},True,none,2,2020-08-12T08:19:02Z,2020-08-12T08:19:02Z
50,KmLKsCX6zss,@Rafael Quintanilla dijo el que pone haiga en vez de haya,@Rafael Quintanilla dijo el que pone haiga en vez de haya,UgyC27fJ3NGkmfMEeMZ4AaABAg,Nico Moscatelli,https://yt3.ggpht.com/a/AATXAJwytlJmFgSVvtPEvg3iiydfY-GFOqKRHZochQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC6BEI0qj2wprvJgNNV8q3kQ,{'value': 'UC6BEI0qj2wprvJgNNV8q3kQ'},True,none,0,2020-08-12T11:27:38Z,2020-08-12T11:27:38Z
51,KmLKsCX6zss,"@Rafael Quintanilla si, en mi opinion deberia hacer de varias, que no haga seguido de una misma porque se aburre y ademas si varia es mas divertido para mi","@Rafael Quintanilla si, en mi opinion deberia hacer de varias, que no haga seguido de una misma porque se aburre y ademas si varia es mas divertido para mi",UgyC27fJ3NGkmfMEeMZ4AaABAg,Ephriam altmann,https://yt3.ggpht.com/a/AATXAJyw3tnoes69fkYty-ksmTze7IBqK_khA8kTVQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCvOThcpaLVNVKkA5hfDVifg,{'value': 'UCvOThcpaLVNVKkA5hfDVifg'},True,none,0,2020-08-12T03:21:32Z,2020-08-12T03:21:32Z
52,KmLKsCX6zss,@Ephriam altmann mucha guía intermedia y básica en estos meses de cuarentena falta una avanzada y máster,@Ephriam altmann mucha guía intermedia y básica en estos meses de cuarentena falta una avanzada y máster,UgyC27fJ3NGkmfMEeMZ4AaABAg,Rafael Quintanilla,https://yt3.ggpht.com/a/AATXAJz4FGr25fCxbdkoy0iOCOZOzsZncdgPHFGx8A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCIpoXwuw1Ir-yiCmK4PzUDA,{'value': 'UCIpoXwuw1Ir-yiCmK4PzUDA'},True,none,0,2020-08-12T03:17:14Z,2020-08-12T03:17:14Z
53,KmLKsCX6zss,"@Apu Tampu Wiraqocha puede cambiar su contenido, hacer guias es medallas mas altas etc. Ademas el solo dijo que no lo disfruta tanto pero no que lo dejaria.","@Apu Tampu Wiraqocha puede cambiar su contenido, hacer guias es medallas mas altas etc. Ademas el solo dijo que no lo disfruta tanto pero no que lo dejaria.",UgyC27fJ3NGkmfMEeMZ4AaABAg,Ephriam altmann,https://yt3.ggpht.com/a/AATXAJyw3tnoes69fkYty-ksmTze7IBqK_khA8kTVQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCvOThcpaLVNVKkA5hfDVifg,{'value': 'UCvOThcpaLVNVKkA5hfDVifg'},True,none,0,2020-08-12T02:55:04Z,2020-08-12T02:55:04Z
54,KmLKsCX6zss,@Ephriam altmann chamba es chamba; además que otra cosa haría,@Ephriam altmann chamba es chamba; además que otra cosa haría,UgyC27fJ3NGkmfMEeMZ4AaABAg,Apu Tampu Wiraqocha,https://yt3.ggpht.com/a/AATXAJx3FIUC2ceYsCrkNm-MhDIz2bXGBnZJpE1Kv2Im=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCBBBdLvvNGZtEyAA2jRhxEQ,{'value': 'UCBBBdLvvNGZtEyAA2jRhxEQ'},True,none,0,2020-08-12T02:52:07Z,2020-08-12T02:52:07Z
55,KmLKsCX6zss,cha hablas oe :v,cha hablas oe :v,UgyqohnwCtbAJLX_N5N4AaABAg,smash,https://yt3.ggpht.com/a/AATXAJwn03FNhgxjJRuKnugTDj1N0la4EQ9MYE5Df6eO_Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCCRHbilHIqUg9FPinH905Bg,{'value': 'UCCRHbilHIqUg9FPinH905Bg'},True,none,0,2020-08-13T01:03:02Z,2020-08-13T01:03:02Z
56,KmLKsCX6zss,Azu yo la verdad lo prefiero redondito,Azu yo la verdad lo prefiero redondito,UgyqohnwCtbAJLX_N5N4AaABAg,Diego Nava,https://yt3.ggpht.com/a/AATXAJyNnetZ6H7U_1dL1OEaL3Hcu5ccVmx5VoguEw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCp8oyMcsMzlMBBPgI5Y36Ow,{'value': 'UCp8oyMcsMzlMBBPgI5Y36Ow'},True,none,0,2020-08-12T18:58:32Z,2020-08-12T18:58:32Z
57,KmLKsCX6zss,En esa media los errores son tan groseros que no necesita tanta concentración.,En esa media los errores son tan groseros que no necesita tanta concentración.,UgwIu2KUuqqOCy1qVOZ4AaABAg,Dragon Force,https://yt3.ggpht.com/a/AATXAJzahyaAbxAkelzax2CgikC-fO0jIueEI9pHyw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCiSpdTu23kqwrHAogfF-9yA,{'value': 'UCiSpdTu23kqwrHAogfF-9yA'},True,none,0,2020-08-12T07:36:03Z,2020-08-12T07:36:19Z
58,KmLKsCX6zss,"si, pense que era el unico, es unico smash ajaj","si, pense que era el unico, es unico smash ajaj",UgwIu2KUuqqOCy1qVOZ4AaABAg,FilmTheString,https://yt3.ggpht.com/a/AATXAJyKYxpGZRNzXKKJhs1Yq_d-YZZM4krdphDTRQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCbNiAgO7oOwsMcbpN6QJRVg,{'value': 'UCbNiAgO7oOwsMcbpN6QJRVg'},True,none,1,2020-08-12T05:37:07Z,2020-08-12T05:37:07Z
59,KmLKsCX6zss,por eso men a estado haciendo ahi las mayoria de las guias pero si hay gento que le pidio este tipo de guia,por eso men a estado haciendo ahi las mayoria de las guias pero si hay gento que le pidio este tipo de guia,UgxYyRH3Z1y11hfAKjN4AaABAg,Sebastian D.haro,https://yt3.ggpht.com/a/AATXAJz8o56MuehjAcv89l8thxDdVpJybde-dEO1t30KXIQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC_3SBToBGNVJ8L8GiH-VCrA,{'value': 'UC_3SBToBGNVJ8L8GiH-VCrA'},True,none,0,2020-08-12T01:26:18Z,2020-08-12T01:26:18Z
60,KmLKsCX6zss,El profe está vez juego con el 60 % de su capacidad:&quot;),"El profe está vez juego con el 60 % de su capacidad:"")",UgxYyRH3Z1y11hfAKjN4AaABAg,the edgar 123,https://yt3.ggpht.com/a/AATXAJwbReYd0-X1uaFPk3ySi43Kn8-Oh_hvZM5bqg01=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCiO-r2Mkn1AdD54lN8Kw8_A,{'value': 'UCiO-r2Mkn1AdD54lN8Kw8_A'},True,none,0,2020-08-12T01:11:44Z,2020-08-12T01:11:44Z
61,KmLKsCX6zss,@*JTK* Sektor Lin kuei A bueno en eso tienes razón pero yo ya juego dota de hace muchisimo desde el 2017 o 2016 pero siempre jugaba como se me diera y yo decia porque pierdo si siento que los items estaban bien pero la verdad es que estaban hasta el clo los item y por eso me cai un esto el otro y me moria y haci fedeaba y perdia toda mi ventaja y hace un par de meses conoci el canal del prosor y lo empece a seguir y ahora casi no pierdo partidas pero hay veces que te tocan niños rata y ganas tu linea osea el mid que es lo que mejor se me da y el del otro lado se los empieza a farmear a los demas y me hechan la culpa a mi y a veces me da colera eso pero casi siempre se me olvidaban las cuentas y como no sabia como asociar mi cel no jugaba ranked,@*JTK* Sektor Lin kuei A bueno en eso tienes razón pero yo ya juego dota de hace muchisimo desde el 2017 o 2016 pero siempre jugaba como se me diera y yo decia porque pierdo si siento que los items estaban bien pero la verdad es que estaban hasta el clo los item y por eso me cai un esto el otro y me moria y haci fedeaba y perdia toda mi ventaja y hace un par de meses conoci el canal del prosor y lo empece a seguir y ahora casi no pierdo partidas pero hay veces que te tocan niños rata y ganas tu linea osea el mid que es lo que mejor se me da y el del otro lado se los empieza a farmear a los demas y me hechan la culpa a mi y a veces me da colera eso pero casi siempre se me olvidaban las cuentas y como no sabia como asociar mi cel no jugaba ranked,Ugz55piedDZ7yVi35494AaABAg,aldair medina,https://yt3.ggpht.com/a/AATXAJwFrEpiSdNOt2b3ucHncZJpjXEHQ2-crHTz8A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCq54xbyQRwLuaKgJKV7x8WA,{'value': 'UCq54xbyQRwLuaKgJKV7x8WA'},True,none,0,2020-08-12T05:59:56Z,2020-08-12T05:59:56Z
62,KmLKsCX6zss,"Papi yo tambien empecé a jugar doto por la cuarentena, las guias del prosor son buenas y ayudan bastante. Pero para lo que no te prepara estas guias es para saber soportar a los imbeciles que no respetan roles, feedean, flamean, etc.","Papi yo tambien empecé a jugar doto por la cuarentena, las guias del prosor son buenas y ayudan bastante. Pero para lo que no te prepara estas guias es para saber soportar a los imbeciles que no respetan roles, feedean, flamean, etc.",Ugz55piedDZ7yVi35494AaABAg,*JTK* Sektor Lin kuei,https://yt3.ggpht.com/a/AATXAJzT8OcVnmegrxjlUQvk0v2gi4SEmmySgX8_ftZu=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCf5HD8b6EVcqVqTsSWAYbRw,{'value': 'UCf5HD8b6EVcqVqTsSWAYbRw'},True,none,0,2020-08-12T01:18:05Z,2020-08-12T01:18:05Z
63,KmLKsCX6zss,Yo creo que deberia decir como antes jugada 10k entonces ya sabemos que esa parte esta jugando en serio,Yo creo que deberia decir como antes jugada 10k entonces ya sabemos que esa parte esta jugando en serio,UgyfElPCFbWrgNUUdAR4AaABAg,Victor Angel Chanbi Nina,https://yt3.ggpht.com/a/AATXAJzHJ9Simwc5tv-9SUVuU-b8JV7oPpd6mOxIEnWJAw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCSnmkw3aUlz5rtURoftveuQ,{'value': 'UCSnmkw3aUlz5rtURoftveuQ'},True,none,1,2020-08-12T01:12:14Z,2020-08-12T01:12:14Z
64,KmLKsCX6zss,@Daniel Huaman Zacarias ahahaha tu eres el verdadero payaso,@Daniel Huaman Zacarias ahahaha tu eres el verdadero payaso,UgyfElPCFbWrgNUUdAR4AaABAg,the edgar 123,https://yt3.ggpht.com/a/AATXAJwbReYd0-X1uaFPk3ySi43Kn8-Oh_hvZM5bqg01=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCiO-r2Mkn1AdD54lN8Kw8_A,{'value': 'UCiO-r2Mkn1AdD54lN8Kw8_A'},True,none,1,2020-08-12T01:10:46Z,2020-08-12T01:10:46Z
65,KmLKsCX6zss,Jajajajajajjajajajaajajjajajajajajajajaja<br />Estas bueno para payaso me hiciste reír ( NO es sarcasmo) v:,"Jajajajajajjajajajaajajjajajajajajajajaja
Estas bueno para payaso me hiciste reír ( NO es sarcasmo) v:",UgyfElPCFbWrgNUUdAR4AaABAg,Daniel Huaman Zacarias,https://yt3.ggpht.com/a/AATXAJzqs3ghBEXu6KlpUZ_I6X5JDGce0Pcg9BkRPdG9=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UClBTNdEd3-Yds3LC4qXxsFw,{'value': 'UClBTNdEd3-Yds3LC4qXxsFw'},True,none,1,2020-08-12T01:04:53Z,2020-08-12T01:04:53Z
66,KmLKsCX6zss,"Abre el administrador de tareas, y cierra el steam, luego vuelve a iniciarlo","Abre el administrador de tareas, y cierra el steam, luego vuelve a iniciarlo",UgwP1XzBLQg9vSEJXHF4AaABAg,Hel - Bicho,https://yt3.ggpht.com/a/AATXAJw0D33ie3EnQfOYa_XuKP5vUblSjwC6Agb6HIKB=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCxG4CAYY0nwsc-7nUrKH4AA,{'value': 'UCxG4CAYY0nwsc-7nUrKH4AA'},True,none,0,2020-08-12T16:06:13Z,2020-08-12T16:06:13Z
0,oTfle91B2oE,Solo quiero su atencion ga bien ai profe buenas guias,Solo quiero su atencion ga bien ai profe buenas guias,UgzpKPLIJsh8HHNaZtt4AaABAg,Elvis Pacco,https://yt3.ggpht.com/a/AATXAJxrALsr0q7RtNyYhzA9Zj4oRQXOgAryb0_gOfbE=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCPzWgnNfPIpFtpwqAk_M0hA,{'value': 'UCPzWgnNfPIpFtpwqAk_M0hA'},True,none,1,2020-08-24T18:50:31Z,2020-08-24T18:50:31Z
1,oTfle91B2oE,"Ese canal lo dejaron porque no podían monetizarlo , ahora crearon otro con el nombre de Smash Shippuden","Ese canal lo dejaron porque no podían monetizarlo , ahora crearon otro con el nombre de Smash Shippuden",UgyxpPdCVThCK3c_HQR4AaABAg,Patrick Jane,https://yt3.ggpht.com/a/AATXAJxL-NTXdpsf7fqWWusZEdm7wDWQU3nDKcutAQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCCvSEDIiidTKDTr3LSIKP3Q,{'value': 'UCCvSEDIiidTKDTr3LSIKP3Q'},True,none,0,2020-08-15T03:58:33Z,2020-08-15T03:58:56Z
2,oTfle91B2oE,:v,:v,UgzOEx2t769aG_VXf2t4AaABAg,smash,https://yt3.ggpht.com/a/AATXAJwn03FNhgxjJRuKnugTDj1N0la4EQ9MYE5Df6eO_Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCCRHbilHIqUg9FPinH905Bg,{'value': 'UCCRHbilHIqUg9FPinH905Bg'},True,none,0,2020-08-15T00:20:37Z,2020-08-15T00:20:37Z
3,oTfle91B2oE,Me quedé esperando ;v,Me quedé esperando ;v,Ugwg0Ys2fmS4xkqU4px4AaABAg,Partap Anand,https://yt3.ggpht.com/a/AATXAJzeAOuFFKKeFj2LIMg1gHEABAYxL_q7HkZYsu66og=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC7s9hqwfVkQM_3uqhte2i0g,{'value': 'UC7s9hqwfVkQM_3uqhte2i0g'},True,none,0,2020-08-14T18:25:00Z,2020-08-14T18:25:00Z
4,oTfle91B2oE,Pensé que era el único,Pensé que era el único,UgxB7F7PO4DgzzR-JMN4AaABAg,Jhirmar Aldair Ventura Mendoza,https://yt3.ggpht.com/a/AATXAJx_zUfNV3XFQnJSg_9kUPOMt7iERMLwBVkhKT_F=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCXPpUmwMnRG3okuDrYOduZQ,{'value': 'UCXPpUmwMnRG3okuDrYOduZQ'},True,none,0,2020-08-13T06:13:38Z,2020-08-13T06:13:38Z
